45.13,-40.17,-1.00
-79.48,5.02,-1.00
-96.34,28.59,-1.00
-77.29,-19.03,-1.00
-89.76,65.47,-1.00
-76.86,10.78,-1.00
96.24,-90.89,-1.00
17.24,-38.70,-1.00
20.26,-85.95,-1.00
14.30,-57.00,1.00
-71.44,-17.21,-1.00
-99.98,-24.06,-1.00
32.34,-67.93,1.00
-38.14,-91.65,-1.00
-39.26,7.78,-1.00
-84.91,-58.56,-1.00
-76.42,-42.89,-1.00
38.07,-74.40,-1.00
-49.03,9.35,-1.00
-85.04,34.53,-1.00
-87.41,8.82,-1.00
19.26,-45.39,-1.00
-78.54,4.89,-1.00
-78.60,11.78,-1.00
79.64,-94.90,-1.00
5.04,-42.62,-1.00
-7.25,-20.67,-1.00
-63.44,-57.40,-1.00
-37.64,18.97,-1.00
6.18,-61.60,-1.00
-50.70,21.32,-1.00
34.22,-94.33,-1.00
-61.59,48.41,-1.00
44.51,-45.72,-1.00
-79.72,-54.58,-1.00
-44.46,28.69,-1.00
-65.08,-88.16,-1.00
-9.33,-13.18,-1.00
-66.83,-32.12,-1.00
7.24,-16.64,-1.00
60.76,-77.67,-1.00
-26.95,-38.44,-1.00
-43.36,-81.95,-1.00
-82.00,-32.14,-1.00
-33.37,-68.39,-1.00
25.86,-80.16,-1.00
-99.63,-52.09,-1.00
-17.20,3.02,-1.00
-73.04,20.27,-1.00
25.01,-94.12,-1.00
7.54,-76.00,-1.00
-60.25,-91.49,-1.00
15.44,-85.47,-1.00
88.37,-93.07,-1.00
8.66,-44.70,1.00
-78.41,-78.35,-1.00
-10.27,-60.27,-1.00
13.66,-82.39,-1.00
-50.00,-1.62,-1.00
10.55,-39.50,-1.00
-89.59,20.21,-1.00
-51.78,-41.15,-1.00
-16.94,-57.67,1.00
-42.77,-4.87,-1.00
54.15,-45.38,-1.00
-91.09,15.17,-1.00
-16.40,-96.79,-1.00
-84.54,41.71,-1.00
-32.25,-68.03,-1.00
-17.90,-39.94,-1.00
-76.04,28.20,-1.00
-49.50,33.66,-1.00
-62.55,16.40,-1.00
-67.64,-46.50,-1.00
-59.76,-35.90,-1.00
-55.66,19.70,-1.00
-83.63,-89.50,-1.00
63.80,-87.29,-1.00
30.77,-30.33,-1.00
-12.02,-77.61,-1.00
-36.44,-80.40,-1.00
-26.51,-38.96,1.00
-55.97,-45.58,-1.00
-24.05,-20.17,-1.00
7.29,-20.23,-1.00
-89.14,55.35,-1.00
0.03,-58.79,-1.00
-95.56,15.38,1.00
-92.18,33.97,-1.00
39.61,-76.30,1.00
-98.73,-1.80,-1.00
-25.45,-44.41,-1.00
-71.00,-97.20,-1.00
-27.08,17.06,-1.00
99.66,-83.29,-1.00
-30.14,-32.03,-1.00
16.81,-29.54,-1.00
-80.82,-46.19,-1.00
-38.80,23.03,-1.00
-50.85,-33.32,-1.00
-43.04,12.09,-1.00
35.56,-37.42,1.00
-99.59,-57.30,-1.00
-52.76,-33.94,-1.00
19.77,-80.25,1.00
68.54,-68.38,-1.00
-83.23,58.62,-1.00
-21.63,-76.15,-1.00
89.09,-85.52,1.00
-72.92,-80.51,-1.00
85.30,-74.94,-1.00
25.57,-99.41,-1.00
10.61,-19.38,-1.00
70.31,-78.64,-1.00
95.38,-90.22,-1.00
-19.87,-94.20,1.00
-94.00,-68.29,-1.00
-84.00,-70.63,-1.00
-47.45,-25.64,-1.00
-95.81,-22.51,1.00
17.12,-23.29,-1.00
-75.93,-95.17,-1.00
-61.86,-62.34,-1.00
-3.81,-28.33,-1.00
-26.43,-66.78,-1.00
-60.09,-60.36,-1.00
-21.85,-29.17,-1.00
-30.53,11.65,-1.00
-71.15,52.86,-1.00
-36.59,28.04,-1.00
-96.88,-64.58,-1.00
29.14,-94.69,-1.00
-32.72,-43.53,-1.00
-51.46,-8.73,-1.00
-19.47,-22.63,-1.00
65.67,-61.84,-1.00
56.33,-94.98,-1.00
-79.64,29.98,-1.00
-42.77,-46.76,-1.00
10.00,-33.58,-1.00
-33.49,-87.86,-1.00
-25.63,-15.44,1.00
-42.45,-41.21,-1.00
-34.27,-73.59,-1.00
-62.28,-43.10,-1.00
63.53,-87.15,-1.00
-68.33,-99.46,-1.00
20.53,-79.26,-1.00
48.23,-83.49,-1.00
-45.63,-60.09,-1.00
-77.42,-59.87,-1.00
-55.22,-83.51,-1.00
-56.39,-9.63,-1.00
81.51,-83.88,-1.00
-36.59,12.51,-1.00
6.59,-84.94,-1.00
-47.45,25.78,-1.00
7.16,-6.98,-1.00
36.16,-34.51,-1.00
-11.06,-66.73,-1.00
-40.65,8.61,1.00
-81.81,-81.95,-1.00
16.36,-19.11,-1.00
-25.09,-41.51,-1.00
-89.50,60.98,-1.00
43.93,-46.51,-1.00
-93.01,62.93,-1.00
-22.54,-64.76,1.00
-84.15,36.43,1.00
-33.11,21.19,-1.00
38.66,-94.89,-1.00
50.82,-78.99,-1.00
-94.62,20.83,-1.00
-13.91,-35.02,1.00
-19.69,-3.67,-1.00
-93.58,18.09,-1.00
32.84,-96.64,-1.00
-76.34,11.06,-1.00
-66.36,44.79,-1.00
-52.16,-74.48,-1.00
-14.71,-27.19,-1.00
-36.89,-99.01,-1.00
74.39,-80.40,-1.00
-50.85,-65.92,1.00
-54.00,-34.19,-1.00
-8.85,-79.98,-1.00
-51.35,-24.02,1.00
-27.80,-93.29,-1.00
-44.75,14.80,-1.00
44.13,-50.24,-1.00
78.94,-81.29,1.00
10.37,-12.06,1.00
-11.81,-15.99,-1.00
-36.12,-55.73,-1.00
-50.74,-48.93,-1.00
13.45,-86.97,-1.00
-7.71,-97.53,1.00
-47.94,-93.82,1.00
-96.91,48.37,-1.00
-3.59,-94.41,-1.00
43.12,-77.48,-1.00
-4.09,-57.95,-1.00
55.26,-85.73,-1.00
13.23,-11.96,-1.00
85.60,-86.35,-1.00
-10.64,-90.32,-1.00
-66.77,48.46,-1.00
16.47,-45.56,-1.00
-71.28,-31.56,-1.00
-65.70,-7.77,-1.00
-62.65,18.92,-1.00
-7.33,-10.53,-1.00
-85.78,-66.15,-1.00
-92.68,-85.98,-1.00
-60.39,24.47,-1.00
75.57,-77.84,-1.00
-58.99,-25.72,-1.00
-63.44,-54.62,-1.00
-99.87,64.33,-1.00
-5.67,-13.25,-1.00
-58.12,22.45,1.00
38.57,-74.24,-1.00
-86.20,-27.54,-1.00
-83.93,-24.04,-1.00
-78.39,-17.31,1.00
99.17,-97.32,-1.00
-36.09,-9.32,-1.00
-98.49,-58.29,-1.00
-72.71,-17.71,-1.00
-82.30,-87.07,-1.00
-74.51,-64.52,-1.00
-2.06,-87.54,-1.00
-70.68,-8.26,-1.00
-63.94,-87.26,-1.00
35.45,-59.63,-1.00
-44.43,3.08,-1.00
-4.28,-9.48,-1.00
-85.89,-80.80,1.00
-10.48,-86.49,-1.00
9.30,-90.53,-1.00
-44.84,-26.76,-1.00
-90.80,-54.49,-1.00
2.35,-43.74,-1.00
-98.79,43.48,-1.00
-73.87,-97.03,-1.00
-43.51,-11.53,-1.00
-90.12,46.39,-1.00
-28.36,18.35,1.00
-53.86,32.45,-1.00
43.36,-88.31,-1.00
-19.99,-91.28,-1.00
38.28,-36.55,-1.00
-52.07,-82.24,-1.00
-38.70,-41.33,1.00
60.56,-55.32,-1.00
4.63,-79.80,-1.00
4.94,-99.04,-1.00
-44.88,-46.96,-1.00
-88.85,-42.30,-1.00
9.50,-64.21,-1.00
-27.14,-46.15,1.00
48.39,-59.96,-1.00
-80.63,-64.67,-1.00
-24.85,-76.03,-1.00
-63.99,-37.08,-1.00
-27.11,-54.24,-1.00
-74.38,-5.47,-1.00
-33.24,-66.19,1.00
-55.80,-2.71,-1.00
-39.61,-60.86,-1.00
38.65,-93.95,-1.00
-55.80,11.48,-1.00
-7.07,-5.86,1.00
-59.55,-38.57,-1.00
-38.21,25.80,-1.00
-77.60,20.36,1.00
12.28,-69.75,-1.00
2.63,-17.73,-1.00
54.98,-77.82,-1.00
-49.10,-57.82,-1.00
-14.40,-37.74,-1.00
2.27,-9.38,-1.00
-98.96,-43.50,-1.00
-32.44,-97.22,-1.00
-61.38,7.92,-1.00
14.24,-50.95,-1.00
-67.74,22.70,-1.00
-38.09,-60.97,-1.00
74.06,-86.83,-1.00
-41.56,-37.54,-1.00
-96.96,67.18,-1.00
-62.21,-18.80,-1.00
-87.11,10.53,-1.00
-47.34,-63.45,-1.00
-15.09,7.98,-1.00
-93.81,30.44,-1.00
-38.92,-0.95,-1.00
-82.85,14.99,-1.00
-37.50,-16.63,1.00
-61.31,-19.29,-1.00
-77.59,-45.78,-1.00
-14.64,-56.40,-1.00
-52.49,-3.80,-1.00
-89.11,33.86,-1.00
-40.70,-14.34,-1.00
-7.06,-90.32,-1.00
49.31,-69.24,-1.00
-20.92,-81.88,-1.00
-91.81,-43.85,-1.00
-96.85,53.41,-1.00
-54.34,-71.24,-1.00
-5.85,-37.74,-1.00
-56.11,-71.68,-1.00
-51.28,13.15,-1.00
-10.01,-3.25,-1.00
-99.64,61.42,-1.00
2.31,-38.58,-1.00
-69.52,-31.00,-1.00
-79.44,47.55,-1.00
-48.38,-72.08,-1.00
-24.97,-78.06,-1.00
-34.39,-86.41,1.00
-6.80,-67.18,-1.00
5.19,-97.22,-1.00
-86.20,-66.33,-1.00
-94.27,-9.15,-1.00
-77.32,-81.80,-1.00
-53.57,-85.72,-1.00
-80.47,18.97,-1.00
-69.90,-9.32,-1.00
-28.18,-36.17,-1.00
-66.74,-44.34,-1.00
-10.84,7.29,-1.00
-71.24,-83.84,1.00
97.58,-89.17,-1.00
0.25,-63.95,-1.00
65.26,-99.03,-1.00
34.89,-75.20,-1.00
35.43,-79.77,-1.00
-88.02,-82.70,-1.00
76.54,-64.42,-1.00
38.00,-67.53,-1.00
15.28,-73.08,-1.00
35.95,-48.10,-1.00
-47.37,20.23,-1.00
-63.65,13.25,-1.00
11.56,-97.57,-1.00
74.50,-91.55,-1.00
-60.45,1.38,1.00
-16.66,-95.84,-1.00
55.16,-74.40,1.00
-94.99,-10.52,-1.00
-90.95,40.56,-1.00
30.01,-50.80,-1.00
-20.66,-26.05,-1.00
-90.45,8.79,-1.00
-78.65,56.25,-1.00
-24.19,-35.16,-1.00
-45.63,-20.18,-1.00
31.54,-79.09,1.00
47.81,-75.43,1.00
-5.01,-15.66,-1.00
-91.79,-2.76,-1.00
-90.85,-46.04,-1.00
-59.24,10.95,-1.00
10.38,-56.32,-1.00
-73.38,-78.14,-1.00
-17.07,-37.67,-1.00
-30.78,-8.20,-1.00
7.30,-17.47,-1.00
-77.86,-51.88,-1.00
-32.87,20.96,1.00
78.89,-95.95,1.00
5.28,-98.61,-1.00
-34.00,8.18,-1.00
23.60,-43.47,-1.00
12.90,-65.89,-1.00
-53.51,-94.81,-1.00
47.87,-43.70,-1.00
9.96,-78.16,-1.00
1.30,-6.61,-1.00
58.48,-57.58,-1.00
-73.86,-45.19,-1.00
-45.60,25.42,-1.00
85.98,-89.16,1.00
-12.10,-61.11,-1.00
-97.93,-48.82,-1.00
-68.36,-97.02,-1.00
-65.73,-82.91,-1.00
7.76,-82.42,-1.00
-95.29,-25.00,1.00
-56.83,20.98,-1.00
-27.12,-72.18,-1.00
11.55,-88.79,-1.00
-38.44,-0.94,-1.00
-44.24,-25.33,-1.00
39.43,-48.56,-1.00
-43.44,-84.53,-1.00
31.89,-87.70,-1.00
-69.14,19.21,-1.00
-75.98,-56.16,-1.00
55.89,-92.13,1.00
-65.73,-32.14,-1.00
-97.46,50.48,-1.00
-56.20,-50.62,-1.00
27.60,-56.31,-1.00
-55.67,2.56,-1.00
45.72,-97.78,-1.00
23.74,-24.53,-1.00
-88.26,63.83,-1.00
-74.93,-18.43,-1.00
-53.75,30.10,-1.00
57.21,-77.40,-1.00
-30.02,12.44,-1.00
57.97,-77.89,-1.00
13.17,-94.68,-1.00
-96.41,19.72,-1.00
-69.86,25.08,-1.00
-44.27,-33.05,-1.00
-49.97,-52.99,-1.00
-65.71,32.31,-1.00
-78.73,-26.78,-1.00
-2.12,-4.53,-1.00
2.48,-79.79,-1.00
-29.12,-37.86,-1.00
-20.94,-65.34,-1.00
-83.77,-75.56,-1.00
95.66,-88.33,-1.00
-53.53,-42.08,-1.00
64.47,-66.83,-1.00
-37.59,-95.16,-1.00
80.83,-77.08,-1.00
21.07,-94.21,-1.00
73.92,-91.72,-1.00
52.54,-92.83,-1.00
16.33,-82.82,-1.00
-80.76,-22.99,-1.00
-80.26,-9.80,-1.00
-48.65,9.56,-1.00
21.44,-39.12,1.00
25.82,-27.37,-1.00
-75.09,35.27,-1.00
-58.67,-39.07,-1.00
-9.69,-36.56,-1.00
-94.73,10.81,-1.00
54.18,-72.71,-1.00
23.64,-47.17,1.00
44.54,-95.25,-1.00
-77.05,45.48,-1.00
-21.96,-63.71,1.00
-75.21,-91.21,-1.00
-90.10,8.69,-1.00
7.14,-58.49,-1.00
-38.36,-0.01,-1.00
-54.08,-23.27,-1.00
-37.74,-30.91,-1.00
-54.28,-66.85,-1.00
-67.11,-81.18,1.00
-67.34,-10.01,-1.00
-35.40,-59.02,-1.00
-68.39,14.08,-1.00
-98.05,60.88,-1.00
83.62,-83.95,-1.00
-27.14,-69.71,-1.00
-53.24,35.23,-1.00
0.30,-60.04,-1.00
-81.34,59.18,-1.00
-97.78,-17.33,-1.00
-77.27,-78.64,1.00
-0.28,-29.88,-1.00
-39.87,-3.18,1.00
-88.61,-74.10,-1.00
-69.62,-10.92,-1.00
-2.53,-18.49,-1.00
65.44,-88.27,-1.00
-16.48,-47.78,-1.00
-77.65,-9.21,1.00
-79.63,22.97,-1.00
-34.60,-69.44,-1.00
24.14,-79.85,-1.00
-55.97,-14.76,-1.00
-1.86,-3.08,-1.00
-77.69,-4.64,-1.00
-4.12,-29.58,-1.00
-9.20,-27.53,-1.00
-91.76,-14.47,-1.00
68.69,-56.22,-1.00
-73.60,-23.58,-1.00
-89.93,12.16,-1.00
63.70,-76.68,-1.00
-29.07,-38.17,-1.00
-50.33,27.28,-1.00
11.98,-15.60,-1.00
-91.39,6.83,-1.00
-8.74,-13.80,-1.00
84.39,-88.50,-1.00
-88.76,-70.37,-1.00
-71.76,32.97,-1.00
28.52,-33.35,-1.00
-71.38,-22.42,-1.00
46.50,-66.13,-1.00
-18.04,-95.58,-1.00
65.96,-62.04,1.00
-62.65,28.58,1.00
3.47,-68.18,-1.00
-85.99,-78.01,-1.00
-36.99,-20.64,-1.00
-17.68,-94.52,-1.00
4.47,-63.48,-1.00
-71.79,-57.95,-1.00
-90.81,31.30,-1.00
-50.09,-52.48,-1.00
-88.53,-26.00,-1.00
-91.41,-90.31,-1.00
90.46,-86.17,-1.00
61.55,-61.75,-1.00
8.54,-82.61,-1.00
-92.01,54.85,-1.00
10.41,-74.09,-1.00
-67.95,7.25,-1.00
9.35,-33.40,-1.00
-83.37,17.32,-1.00
82.01,-73.02,-1.00
-6.11,-76.90,1.00
-81.05,42.60,-1.00
-72.20,-80.44,-1.00
-39.38,-6.02,-1.00
96.80,-81.37,-1.00
-56.81,-11.11,-1.00
76.39,-67.63,-1.00
37.18,-41.61,-1.00
88.41,-72.33,-1.00
-56.91,-78.80,-1.00
47.29,-81.32,-1.00
-4.28,-82.11,-1.00
-96.49,60.36,-1.00
-78.34,36.93,-1.00
-16.61,-54.92,-1.00
-53.45,-28.24,-1.00
-52.17,-1.92,-1.00
-94.46,3.79,-1.00
22.13,-99.11,-1.00
-45.19,-71.47,-1.00
-31.35,-10.02,-1.00
87.21,-72.19,1.00
-89.00,-13.22,1.00
50.20,-83.61,-1.00
-15.61,-9.66,-1.00
-36.22,-54.85,-1.00
-32.31,-57.98,-1.00
-98.90,-50.60,-1.00
4.53,-51.76,-1.00
-67.03,20.38,-1.00
68.08,-60.16,-1.00
87.73,-96.65,-1.00
-25.24,-21.90,-1.00
-49.44,-90.59,-1.00
11.27,-99.67,-1.00
-46.47,-88.92,-1.00
-84.61,21.73,-1.00
12.13,-39.35,-1.00
-54.23,-54.18,-1.00
21.45,-47.11,-1.00
-45.39,27.57,-1.00
76.47,-70.04,-1.00
55.24,-78.94,-1.00
-67.58,-25.73,-1.00
10.42,-28.55,-1.00
-4.48,-43.67,-1.00
-67.49,40.39,-1.00
44.75,-57.43,-1.00
-41.04,-27.78,1.00
-84.64,30.31,-1.00
-71.51,10.12,1.00
-91.64,7.51,-1.00
39.08,-84.21,-1.00
-67.58,-58.41,-1.00
65.23,-59.83,-1.00
-67.80,-81.25,-1.00
-39.42,-15.67,-1.00
-46.97,31.26,-1.00
-87.63,-29.36,-1.00
50.70,-53.82,-1.00
-79.19,-89.93,-1.00
7.18,-32.87,-1.00
-20.06,-98.78,-1.00
-99.46,-27.05,-1.00
-92.57,46.54,-1.00
23.84,-68.88,1.00
-71.30,5.91,-1.00
-86.07,-9.68,-1.00
-92.64,60.64,-1.00
61.90,-81.61,-1.00
-74.88,-63.90,-1.00
29.38,-63.57,-1.00
70.25,-64.47,-1.00
-81.50,57.43,1.00
70.42,-70.66,-1.00
57.31,-74.77,-1.00
-53.13,-85.89,-1.00
43.36,-68.44,-1.00
-38.65,18.38,-1.00
-62.50,-16.34,-1.00
-16.50,-50.79,-1.00
46.42,-76.43,-1.00
84.23,-95.61,1.00
-75.48,-68.73,-1.00
61.90,-54.02,-1.00
-12.75,-38.44,-1.00
-45.46,-31.81,1.00
-65.27,-40.64,-1.00
-98.18,0.60,-1.00
-75.68,-2.38,-1.00
-34.36,-73.97,-1.00
59.31,-63.10,-1.00
5.13,-14.65,-1.00
-54.73,-60.16,-1.00
-58.18,-7.45,-1.00
-47.28,-67.48,-1.00
93.71,-80.22,-1.00
57.05,-93.25,-1.00
-28.14,-2.03,-1.00
-24.25,-22.87,-1.00
63.77,-82.96,-1.00
-31.18,-80.14,-1.00
-96.53,24.10,-1.00
-99.46,-35.26,-1.00
64.50,-79.30,-1.00
28.65,-87.31,-1.00
-75.02,-30.44,-1.00
32.21,-33.05,-1.00
39.31,-51.74,-1.00
-66.41,-99.52,-1.00
-38.55,-42.63,-1.00
-80.04,-42.68,-1.00
82.97,-92.78,-1.00
-39.04,-71.47,-1.00
-36.99,-62.00,-1.00
17.93,-63.35,-1.00
-22.15,9.47,1.00
-34.02,-78.59,-1.00
-49.30,30.85,-1.00
-25.62,-43.52,-1.00
-69.11,49.84,-1.00
-66.98,16.15,-1.00
-30.12,8.64,-1.00
24.38,-55.20,-1.00
-63.12,46.40,-1.00
-93.15,70.53,-1.00
-63.18,-5.10,-1.00
-50.89,-51.36,-1.00
8.10,-26.67,-1.00
-64.59,37.34,-1.00
-8.56,-83.44,-1.00
0.29,-19.16,-1.00
-24.17,-3.05,-1.00
64.74,-97.79,-1.00
3.36,-16.88,-1.00
-42.13,-81.52,-1.00
-24.52,14.07,1.00
-69.38,-19.43,-1.00
-59.17,42.69,1.00
-33.38,-38.56,-1.00
-82.09,-11.30,-1.00
-82.37,-62.16,-1.00
-74.76,21.71,1.00
-51.94,-97.58,-1.00
-94.01,-4.56,-1.00
73.44,-77.80,-1.00
-19.16,-5.77,-1.00
66.93,-67.25,-1.00
71.57,-85.88,-1.00
52.65,-71.16,-1.00
-94.91,-14.43,1.00
-80.64,-59.19,1.00
-6.14,-75.20,-1.00
-99.18,47.78,-1.00
-93.94,-16.46,-1.00
-78.19,33.08,-1.00
85.01,-82.19,-1.00
-95.45,-58.75,-1.00
2.44,-34.57,-1.00
-62.90,-78.72,-1.00
38.95,-96.85,1.00
-64.48,-74.12,-1.00
42.08,-59.79,-1.00
-60.40,-46.91,-1.00
-77.19,-30.13,-1.00
-38.11,-93.44,-1.00
1.76,-16.66,-1.00
3.25,-20.59,-1.00
-82.47,24.71,-1.00
17.30,-83.17,-1.00
38.17,-96.56,-1.00
-93.84,27.97,-1.00
-64.52,6.88,-1.00
-52.17,-45.13,-1.00
-51.92,-16.00,-1.00
-72.46,-13.12,-1.00
37.39,-41.88,-1.00
-86.50,-50.08,-1.00
2.49,-31.43,1.00
-10.26,-42.98,-1.00
10.36,-92.03,-1.00
-36.08,14.20,-1.00
3.30,-88.61,-1.00
41.43,-51.75,-1.00
-93.16,-15.78,-1.00
31.62,-36.46,-1.00
26.79,-32.02,-1.00
27.52,-46.40,-1.00
-10.25,-21.76,-1.00
-48.77,-70.97,-1.00
53.59,-80.16,-1.00
-67.82,-54.38,-1.00
1.14,-82.90,-1.00
-72.47,-56.42,-1.00
-20.28,-14.14,-1.00
-90.55,10.97,-1.00
-98.84,-51.24,-1.00
-16.53,-42.41,-1.00
31.97,-94.62,-1.00
30.46,-80.60,-1.00
15.33,-56.79,-1.00
55.50,-87.05,-1.00
94.31,-86.91,-1.00
-84.24,21.67,-1.00
-15.56,-89.26,-1.00
-72.54,-26.83,1.00
-77.97,-24.01,1.00
-4.62,-38.95,-1.00
-15.67,5.39,-1.00
-72.52,-90.61,-1.00
16.46,-14.13,-1.00
-64.23,-60.75,-1.00
37.44,-91.17,-1.00
-70.94,-59.26,-1.00
-84.71,-39.97,-1.00
-77.99,0.97,-1.00
-7.57,-22.98,-1.00
-47.30,-98.41,-1.00
-2.90,-3.07,-1.00
-89.45,-24.92,-1.00
15.40,-54.09,1.00
-27.67,-13.73,-1.00
-90.97,44.56,-1.00
-42.83,-63.29,-1.00
64.07,-84.57,1.00
-9.41,-44.17,-1.00
-42.85,-38.48,1.00
-91.15,-72.35,-1.00
-37.78,-23.39,-1.00
-58.43,21.99,-1.00
-97.93,-38.44,-1.00
-66.88,-7.97,-1.00
67.20,-89.08,-1.00
-25.31,16.77,-1.00
-66.54,-71.97,-1.00
11.01,-67.92,-1.00
-39.77,-46.65,-1.00
-61.87,6.12,-1.00
61.40,-96.18,-1.00
-16.15,-46.26,-1.00
48.33,-57.79,-1.00
-57.74,-36.55,-1.00
-37.78,-68.37,-1.00
-94.20,68.31,-1.00
-25.93,12.02,-1.00
28.40,-78.86,-1.00
-45.93,-11.44,-1.00
1.96,-63.01,-1.00
-60.46,-8.73,-1.00
-57.88,21.93,-1.00
-36.25,-72.62,-1.00
-95.08,27.41,-1.00
-24.91,-63.95,-1.00
74.02,-66.37,1.00
8.08,-93.66,-1.00
8.82,-12.54,-1.00
-56.62,-58.28,-1.00
46.11,-58.15,-1.00
-3.42,-0.47,-1.00
-4.42,-87.62,1.00
-91.42,-10.61,-1.00
-74.69,3.09,-1.00
11.81,-80.30,-1.00
-71.83,-12.67,-1.00
-29.03,-49.43,-1.00
-90.05,-93.55,-1.00
-99.83,-72.59,-1.00
35.37,-66.64,-1.00
-12.91,-68.12,-1.00
-93.64,-75.43,-1.00
-29.97,-57.54,-1.00
-0.17,-49.91,-1.00
28.06,-93.28,-1.00
-52.59,-43.29,-1.00
62.81,-82.49,-1.00
26.98,-29.69,-1.00
-29.22,-92.15,-1.00
-38.19,-84.84,1.00
57.43,-76.07,-1.00
-19.61,-76.78,-1.00
59.21,-54.64,-1.00
25.45,-28.47,-1.00
45.00,-99.45,-1.00
12.86,-32.94,-1.00
24.68,-34.21,-1.00
-25.79,-8.96,-1.00
-26.71,-0.52,-1.00
71.51,-99.25,-1.00
54.89,-89.99,-1.00
7.96,-53.32,-1.00
-61.73,41.56,-1.00
12.41,-37.58,-1.00
31.62,-52.99,-1.00
-29.99,-25.75,-1.00
-88.42,14.37,-1.00
13.48,-65.28,-1.00
81.37,-93.39,-1.00
-62.25,-6.56,-1.00
-82.85,59.77,-1.00
-71.97,23.01,-1.00
-61.56,43.48,-1.00
9.52,-42.21,-1.00
-62.16,-12.62,-1.00
7.46,-20.27,-1.00
7.22,-50.75,1.00
60.30,-97.55,-1.00
-74.65,-24.46,-1.00
-52.22,27.10,-1.00
-80.60,-78.36,-1.00
-92.60,43.88,-1.00
-91.46,51.16,-1.00
-14.52,-29.26,-1.00
54.03,-46.64,-1.00
-43.44,33.04,-1.00
-27.55,1.59,-1.00
35.69,-39.07,-1.00
94.30,-89.79,-1.00
35.20,-62.69,-1.00
15.62,-56.59,1.00
-66.63,-12.03,-1.00
77.84,-92.94,-1.00
-4.75,-66.31,-1.00
-47.28,29.96,-1.00
-56.94,-12.46,-1.00
-43.08,-62.35,-1.00
-70.63,-3.04,-1.00
-41.84,-70.20,-1.00
-61.90,44.18,-1.00
46.96,-58.42,-1.00
-93.02,-86.09,-1.00
-83.60,58.88,-1.00
-38.34,-52.94,-1.00
-83.18,17.07,-1.00
2.95,-40.46,-1.00
-85.39,-35.18,1.00
70.97,-64.98,-1.00
-75.13,-27.80,-1.00
-43.76,-9.81,-1.00
-62.42,-39.82,-1.00
-77.78,-88.19,-1.00
-21.83,-52.13,-1.00
-1.71,-98.54,-1.00
-88.54,-19.64,-1.00
-56.98,-64.81,-1.00
13.70,-77.64,-1.00
-89.04,62.19,-1.00
-52.26,-54.55,-1.00
-53.40,-56.34,-1.00
-65.31,-27.02,-1.00
99.98,-96.39,-1.00
40.92,-93.40,-1.00
0.59,-19.28,-1.00
-87.23,21.88,-1.00
-91.04,66.79,-1.00
5.98,-47.55,-1.00
56.28,-64.27,1.00
-46.66,-51.12,-1.00
-66.69,29.85,-1.00
9.81,-76.76,-1.00
-92.45,-23.06,-1.00
46.24,-51.64,-1.00
-46.45,-48.60,-1.00
11.09,-61.51,-1.00
-54.09,-48.71,1.00
-32.15,-93.24,-1.00
-53.75,-63.49,-1.00
-88.57,48.11,-1.00
-91.39,31.00,-1.00
-83.35,-11.66,-1.00
-99.37,8.61,-1.00
-17.60,11.86,-1.00
-74.59,-10.93,-1.00
-36.98,-82.02,-1.00
-32.60,-19.47,-1.00
21.56,-68.66,-1.00
-62.76,-36.27,-1.00
9.08,-48.70,-1.00
73.55,-69.70,-1.00
-94.96,9.35,-1.00
-12.59,2.69,-1.00
